PicName,label,distance1,distance2,distance3,distance4,distance5,distance6,Unnamed: 8,PicName.1,label.1,distance1.1,distance2.1,distance3.1,distance4.1,distance5.1,distance6.1
0_0001.jpg,0,1.71906642372626,6.88863916173778,20.9789364253943,1850.83388790814,20.0983825850487,979.922138459201,,0_0001.jpg,0.0,1.71906642372626,6.88863916173778,20.9789364253943,1850.83388790814,20.0983825850487,979.922138459201
0_0002.jpg,0,0.837044897833905,6.66280808691425,19.6185941003212,1970.94547694152,19.6185941003212,374.2294469451,,0_0002.jpg,0.0,0.837044897833905,6.66280808691425,19.6185941003212,1970.94547694152,19.6185941003212,374.2294469451
0_0003.jpg,0,1.40995425751057,13.5016057302743,22.2777207430209,2019.57344505828,22.2777207430209,400.181282335877,,0_0003.jpg,0.0,1.40995425751057,13.5016057302743,22.2777207430209,2019.57344505828,22.2777207430209,400.181282335877
0_0004.jpg,0,1.2754954347405,8.01459647961293,18.503145102076,1685.248194687,18.503145102076,503.579090746951,,0_0004.jpg,0.0,1.2754954347405,8.01459647961293,18.503145102076,1685.248194687,18.503145102076,503.579090746951
0_0005.jpg,0,1.43324494047712,7.5226406919117,57.3254620976307,5256.68914729284,57.1426958705552,485.052332485204,,0_0005.jpg,0.0,1.43324494047712,7.5226406919117,57.3254620976307,5256.68914729284,57.1426958705552,485.052332485204
0_0006.jpg,0,2.18055448046397,3.85967309933746,4.59008345677346,411.43317177307,4.57782780946202,413.252982419811,,5_0371.jpg,5.0,0.929751711930581,0.47154915041977,0.669018295234674,51.3420362228602,0.0176976029325786,60.0375750785611
0_0007.jpg,0,3.61835846845999,3.04466897816189,5.45666260969002,473.244788999277,5.45666260969002,468.782688716798,,5_0372.jpg,5.0,1.0130427180247,0.510841181090342,0.604944567563013,49.0951652290647,0.0031619059459618,57.5111931696741
0_0008.jpg,0,1.48553430197306,6.27282609731227,21.6115703994157,2664.58625056074,21.6115703994157,163.189733494465,,5_0373.jpg,5.0,1.36488915537932,0.487096392845912,0.783956679853874,64.8627254211066,0.0857779091948713,59.0173667093293
0_0009.jpg,0,1.50084876180787,6.10406534847948,115.81077406189,14976.7609437893,115.81077406189,153.750397018439,,5_0374.jpg,5.0,1.22543546789242,0.511520017703496,0.643454871028487,54.4654356497961,0.051661772218216,57.479337081228
0_0010.jpg,0,1.91018373602665,12.5225265524192,15.3508487013774,1368.2049691978,15.0751449375295,310.43290947709,,5_0375.jpg,5.0,1.1411503604847,0.472348079792859,0.680657764983049,55.7620605935616,0.0325320358162401,58.1864083017218
0_0011.jpg,0,1.2156433010049,60.4984513262687,7.34721005055503,711.425452870408,7.34721005055503,350.366235167574,,,,,,,,,
0_0012.jpg,0,2.97621795273079,2.97215378624442,18.1331023707348,2311.95943731832,18.1331023707348,188.062951219857,,,,,,,,,
0_0013.jpg,0,1.7495191736121,5.14174091311892,60.6165776287006,7942.57324312305,60.6165776287006,174.099379675592,,,,,,,,,
0_0014.jpg,0,2.92183745012747,4.16956845227675,2052.72786755068,214298.121870143,2052.72786755068,228.193370466876,,,,,,,,,
0_0015.jpg,0,1.86029462589504,4.7779336579195,221.16007106556,29983.9162254953,221.16007106556,147.312268598938,,,,,,,,,
0_0016.jpg,0,1.4983162287085,9.88465534503903,6.27101723677921,566.160134598196,6.27101723677921,391.956382473142,,,,,,,,,
0_0017.jpg,0,2.08413038061313,3.24529927533785,9.36329795572876,1141.08045966339,9.36329795572876,190.40759975097,,,,,,,,,
0_0018.jpg,0,2.52145766973311,8.27163853270121,25.1822001940626,2469.66569307396,25.1822001940626,271.010111752516,,,,,,,,,
0_0019.jpg,0,1.957139103293,155.674091869902,9.5213018190781,871.543005319956,9.5213018190781,414.255449326422,,,,,,,,,
0_0020.jpg,0,1.41485224023781,13.2401294699507,23.2584423770896,1725.45994276297,23.2584423770896,268.893659827048,,,,,,,,,
0_0021.jpg,0,1.47405159702752,14.361242016893,6.83510019883266,601.963821987228,6.56596254189256,660.009451492419,,,,,,,,,
0_0022.jpg,0,1.63094563993205,6.77071697697506,4.67839635391516,430.198791672239,4.65281203732387,496.015072818605,,,,,,,,,
0_0023.jpg,0,1.2414357108371,0.751822726179316,1.69467161029194,276.019770098332,1.56233639084458,78.2249932145777,,,,,,,,,
0_0024.jpg,0,1.24074362944265,0.749025536166198,2.19094571780216,331.698425269916,2.11563848593778,94.366502023821,,,,,,,,,
0_0025.jpg,0,1.62947765334806,0.446669650530263,1.69158346700012,221.356401922967,1.60299092105699,33.9011495361597,,,,,,,,,
0_0026.jpg,0,1.20625953274487,0.802123113381959,1.02221283049942,173.093090715892,1.02221283049942,106.417762247675,,,,,,,,,
0_0027.jpg,0,1.19480478334986,0.840426094390364,0.49737855520496,82.167181376453,0.49737855520496,93.1477327264901,,,,,,,,,
0_0028.jpg,0,1.42260611545823,0.599541028919091,3.26141736297493,386.455976249977,2.73290620441385,71.6996859519068,,,,,,,,,
0_0029.jpg,0,1.33125459217894,0.726843261555537,1.02380410213166,137.167678360786,1.01444731213379,110.021831599648,,,,,,,,,
0_0030.jpg,0,1.28235663727194,0.687507243024118,1.74342574779531,281.578989830892,1.55970132035542,102.430408649198,,,,,,,,,
0_0031.jpg,0,1.61340985199473,0.499622799008798,5.21019870194566,659.159600351525,5.21019870194566,876.768305830637,,,,,,,,,
0_0032.jpg,0,1.39109371350346,0.598545146320806,2.65520008519993,330.483590724329,2.37337477478319,103.273139843102,,,,,,,,,
0_0033.jpg,0,1.47868100970944,0.520950498278447,2.95062228112525,331.479917026709,2.4942071417344,4340.19706547044,,,,,,,,,
0_0034.jpg,0,1.32669922896165,0.659233687482305,3.0869535058553,457.500908968185,2.66128917814322,78.9715869665186,,,,,,,,,
0_0035.jpg,0,1.32274817241616,0.667781756127608,1.42863553790238,213.597935425203,1.29445635353901,17.1677682773912,,,,,,,,,
0_0036.jpg,0,1.41790141856063,0.570660509672318,2.65454091459897,313.090221544245,2.12885640349178,2148.56075510897,,,,,,,,,
0_0037.jpg,0,1.41568894157528,0.635296919292016,1.35465414480783,191.797930016548,1.15389918627815,61.4809747868917,,,,,,,,,
0_0038.jpg,0,1.32327155509598,0.696243711654026,0.975299535817026,135.191713892088,0.788970538953369,47.1638147914908,,,,,,,,,
0_0039.jpg,0,1.65330491762363,0.00480333908240973,2.47846157316722,213.024089623215,1.7787921357318,370.895375518109,,,,,,,,,
0_0040.jpg,0,1.32340148281129,0.661518920367496,1.01482058037208,117.082729643786,0.786082431685333,46.1427806916832,,,,,,,,,
0_0041.jpg,0,1.34855302019234,0.658604334520947,1.15120635731751,145.034335490283,1.01088392877932,6.45470119684431,,,,,,,,,
0_0042.jpg,0,1.29602218471691,0.69808393778059,1.35683158962944,192.752826341616,1.23813018394502,12.8006451431518,,,,,,,,,
